CH1,CH2,CH3
2.4e-08,0.88,-0.74
2.42e-08,0.88,-0.74
2.44e-08,0.88,-0.74
2.46e-08,0.88,-0.74
2.48e-08,0.88,-0.72
2.5e-08,0.88,-0.72
2.52e-08,0.88,-0.74
2.54e-08,0.88,-0.74
2.56e-08,0.88,-0.74
2.58e-08,0.88,-0.74
2.6e-08,0.88,-0.74
2.62e-08,0.88,-0.74
2.64e-08,0.88,-0.74
2.66e-08,0.88,-0.74
2.68e-08,0.88,-0.74
2.7e-08,0.88,-0.72
2.72e-08,0.86,-0.72
2.74e-08,0.86,-0.72
2.76e-08,0.86,-0.72
2.78e-08,0.86,-0.7
2.8e-08,0.86,-0.7
2.82e-08,0.86,-0.72
2.84e-08,0.86,-0.72
2.86e-08,0.86,-0.72
2.88e-08,0.86,-0.72
2.9e-08,0.88,-0.72
2.92e-08,0.88,-0.72
2.94e-08,0.88,-0.72
2.96e-08,0.88,-0.72
2.98e-08,0.88,-0.72
3e-08,0.88,-0.7
3.02e-08,0.88,-0.7
3.04e-08,0.88,-0.7
3.06e-08,0.88,-0.7
3.08e-08,0.88,-0.7
3.1e-08,0.88,-0.68
3.12e-08,0.88,-0.68
3.14e-08,0.88,-0.68
3.16e-08,0.88,-0.68
3.18e-08,0.88,-0.68
3.2e-08,0.9,-0.68
3.22e-08,0.9,-0.68
3.24e-08,0.9,-0.68
3.26e-08,0.9,-0.68
3.28e-08,0.9,-0.68
3.3e-08,0.9,-0.66
3.32e-08,0.9,-0.66
3.34e-08,0.9,-0.66
3.36e-08,0.9,-0.66
3.38e-08,0.9,-0.66
3.4e-08,0.9,-0.66
3.42e-08,0.9,-0.66
3.44e-08,0.9,-0.66
3.46e-08,0.9,-0.66
3.48e-08,0.9,-0.66
3.5e-08,0.9,-0.66
3.52e-08,0.9,-0.66
3.54e-08,0.9,-0.66
3.56e-08,0.9,-0.66
3.58e-08,0.9,-0.66
3.6e-08,0.9,-0.64
3.62e-08,0.9,-0.64
3.64e-08,0.9,-0.64
3.66e-08,0.9,-0.64
3.68e-08,0.9,-0.64
3.7e-08,0.92,-0.62
3.72e-08,0.92,-0.62
3.74e-08,0.92,-0.62
3.76e-08,0.92,-0.62
3.78e-08,0.92,-0.62
3.8e-08,0.92,-0.62
3.82e-08,0.9,-0.62
3.84e-08,0.9,-0.62
3.86e-08,0.9,-0.62
3.88e-08,0.9,-0.62
3.9e-08,0.9,-0.6
3.92e-08,0.9,-0.6
3.94e-08,0.9,-0.6
3.96e-08,0.9,-0.6
3.98e-08,0.9,-0.58
4e-08,0.92,-0.58
4.02e-08,0.92,-0.6
4.04e-08,0.92,-0.6
4.06e-08,0.92,-0.6
4.08e-08,0.92,-0.6
4.1e-08,0.92,-0.6
4.12e-08,0.92,-0.6
4.14e-08,0.92,-0.62
4.16e-08,0.92,-0.62
4.18e-08,0.92,-0.6
4.2e-08,0.92,-0.6
4.22e-08,0.92,-0.6
4.24e-08,0.92,-0.6
4.26e-08,0.92,-0.6
4.28e-08,0.92,-0.6
4.3e-08,0.92,-0.58
4.32e-08,0.92,-0.6
4.34e-08,0.92,-0.6
4.36e-08,0.92,-0.6
4.38e-08,0.92,-0.6
4.4e-08,0.94,-0.6
4.42e-08,0.94,-0.6
4.44e-08,0.94,-0.6
4.46e-08,0.94,-0.6
4.48e-08,0.94,-0.6
4.5e-08,0.94,-0.58
4.52e-08,0.94,-0.58
4.54e-08,0.94,-0.58
4.56e-08,0.94,-0.58
4.58e-08,0.94,-0.58
4.6e-08,0.94,-0.58
4.62e-08,0.92,-0.58
4.64e-08,0.92,-0.58
4.66e-08,0.92,-0.58
4.68e-08,0.92,-0.58
4.7e-08,0.92,-0.56
4.72e-08,0.92,-0.56
4.74e-08,0.92,-0.56
4.76e-08,0.92,-0.56
4.78e-08,0.92,-0.56
4.8e-08,0.92,-0.54
4.82e-08,0.92,-0.54
4.84e-08,0.92,-0.54
4.86e-08,0.92,-0.54
4.88e-08,0.92,-0.52
4.9e-08,0.92,-0.52
4.92e-08,0.9,-0.54
4.94e-08,0.9,-0.54
4.96e-08,0.9,-0.54
4.98e-08,0.9,-0.54
5e-08,0.9,-0.54
5.02e-08,0.9,-0.54
5.04e-08,0.9,-0.54
5.06e-08,0.9,-0.54
5.08e-08,0.9,-0.54
5.1e-08,0.92,-0.52
5.12e-08,0.92,-0.52
5.14e-08,0.92,-0.52
5.16e-08,0.92,-0.52
5.18e-08,0.94,-0.52
5.2e-08,0.94,-0.52
5.22e-08,0.94,-0.54
5.24e-08,0.92,-0.54
5.26e-08,0.92,-0.54
5.28e-08,0.92,-0.54
5.3e-08,0.92,-0.54
5.32e-08,0.9,-0.54
5.34e-08,0.9,-0.54
5.36e-08,0.9,-0.54
5.38e-08,0.9,-0.54
5.4e-08,0.9,-0.52
5.42e-08,0.9,-0.52
5.44e-08,0.9,-0.52
5.46e-08,0.9,-0.52
5.48e-08,0.9,-0.52
5.5e-08,0.92,-0.5
5.52e-08,0.92,-0.5
5.54e-08,0.92,-0.5
5.56e-08,0.92,-0.5
5.58e-08,0.92,-0.5
5.6e-08,0.92,-0.48
5.62e-08,0.92,-0.48
5.64e-08,0.92,-0.48
