CH1,CH2,CH3
-3.296e-07,-1,-0.98
-3.292e-07,-1.02,-0.98
-3.288e-07,-1.02,-0.98
-3.284e-07,-1.02,-0.98
-3.28e-07,-1.04,-0.98
-3.276e-07,-1.02,-0.98
-3.272e-07,-1.02,-0.98
-3.268e-07,-1.02,-0.98
-3.264e-07,-1,-0.98
-3.26e-07,-1,-0.98
-3.256e-07,-1,-0.98
-3.252e-07,-1.02,-1
-3.248e-07,-1.02,-1
-3.244e-07,-1.04,-1
-3.24e-07,-1.04,-1.02
-3.236e-07,-1.04,-1
-3.232e-07,-1.04,-1
-3.228e-07,-1.04,-1
-3.224e-07,-1.02,-1
-3.22e-07,-1.02,-1
-3.216e-07,-1,-1
-3.212e-07,-1,-1
-3.208e-07,-1,-1
-3.204e-07,-1,-0.98
-3.2e-07,-1,-0.98
-3.196e-07,-1,-0.98
-3.192e-07,-1.02,-0.98
-3.188e-07,-1.02,-0.98
-3.184e-07,-1.02,-0.98
-3.18e-07,-1.04,-0.98
-3.176e-07,-1.02,-0.96
-3.172e-07,-1.02,-0.96
-3.168e-07,-1.02,-0.96
-3.164e-07,-1.02,-0.98
-3.16e-07,-1.02,-0.98
-3.156e-07,-1.02,-0.98
-3.152e-07,-1.02,-0.98
-3.148e-07,-1.02,-0.98
-3.144e-07,-1.04,-0.98
-3.14e-07,-1.04,-0.98
-3.136e-07,-1.04,-0.98
-3.132e-07,-1.04,-0.98
-3.128e-07,-1.04,-0.98
-3.124e-07,-1.04,-0.98
-3.12e-07,-1.04,-0.98
-3.116e-07,-1.04,-0.98
-3.112e-07,-1.06,-1
-3.108e-07,-1.06,-1
-3.104e-07,-1.04,-1
-3.1e-07,-1.02,-1
-3.096e-07,-1,-0.98
-3.092e-07,-1.02,-0.98
-3.088e-07,-1.02,-0.98
-3.084e-07,-1.02,-0.98
-3.08e-07,-1.04,-0.98
-3.076e-07,-1.02,-0.98
-3.072e-07,-1.02,-0.98
-3.068e-07,-1.02,-0.98
-3.064e-07,-1.02,-0.98
-3.06e-07,-1.02,-0.98
-3.056e-07,-1.02,-0.98
-3.052e-07,-1.02,-0.98
-3.048e-07,-1.02,-0.98
-3.044e-07,-1.02,-0.98
-3.04e-07,-1.02,-0.98
-3.036e-07,-1.02,-0.98
-3.032e-07,-1.02,-0.98
-3.028e-07,-1.02,-0.98
-3.024e-07,-1.02,-0.98
-3.02e-07,-1.02,-0.98
-3.016e-07,-1.02,-0.98
-3.012e-07,-1.02,-0.98
-3.008e-07,-1.02,-0.98
-3.004e-07,-1.04,-0.98
-3e-07,-1.04,-0.98
-2.996e-07,-1.04,-0.98
-2.992e-07,-1.04,-1
-2.988e-07,-1.04,-1
-2.984e-07,-1.02,-1
-2.98e-07,-1.02,-1
-2.976e-07,-1.02,-0.98
-2.972e-07,-1.02,-0.98
-2.968e-07,-1.02,-0.98
-2.964e-07,-1.02,-0.98
-2.96e-07,-1.02,-0.98
-2.956e-07,-1.02,-0.98
-2.952e-07,-1.02,-0.98
-2.948e-07,-1.02,-0.98
-2.944e-07,-1.02,-0.96
-2.94e-07,-1.02,-0.96
-2.936e-07,-1.02,-0.96
-2.932e-07,-1.02,-0.98
-2.928e-07,-1.02,-1
-2.924e-07,-1.02,-1.02
-2.92e-07,-1.02,-1.02
-2.916e-07,-1.02,-1
-2.912e-07,-1.02,-1
-2.908e-07,-1.02,-1
-2.904e-07,-1.02,-0.98
-2.9e-07,-1.02,-0.98
-2.896e-07,-1,-0.98
-2.892e-07,-1.02,-0.98
-2.888e-07,-1.02,-0.98
-2.884e-07,-1.02,-0.98
-2.88e-07,-1.04,-0.98
-2.876e-07,-1.02,-0.98
-2.872e-07,-1.02,-0.98
-2.868e-07,-1.02,-0.98
-2.864e-07,-1.02,-0.98
-2.86e-07,-1.02,-0.98
-2.856e-07,-1.02,-0.98
-2.852e-07,-1.02,-0.98
-2.848e-07,-1.02,-0.98
-2.844e-07,-1.02,-0.96
-2.84e-07,-1.02,-0.96
-2.836e-07,-1.02,-0.96
-2.832e-07,-1.04,-0.98
-2.828e-07,-1.04,-0.98
-2.824e-07,-1.04,-0.98
-2.82e-07,-1.04,-0.98
-2.816e-07,-1.02,-0.96
-2.812e-07,-1.02,-0.96
-2.808e-07,-1.02,-0.96
-2.804e-07,-1.02,-0.96
-2.8e-07,-1.02,-0.96
-2.796e-07,-1.02,-0.96
-2.792e-07,-1.02,-0.98
-2.788e-07,-1.02,-0.98
-2.784e-07,-1.02,-0.98
-2.78e-07,-1.02,-1
-2.776e-07,-1.02,-0.98
-2.772e-07,-1.02,-0.98
-2.768e-07,-1.02,-0.98
-2.764e-07,-1,-0.98
-2.76e-07,-1,-0.98
-2.756e-07,-1,-0.98
-2.752e-07,-1.02,-0.98
-2.748e-07,-1.02,-0.98
-2.744e-07,-1.02,-0.98
-2.74e-07,-1.02,-0.98
-2.736e-07,-1,-0.98
-2.732e-07,-1,-0.98
-2.728e-07,-1,-0.98
-2.724e-07,-1,-0.96
-2.72e-07,-1,-0.96
-2.716e-07,-1,-0.96
-2.712e-07,-1.02,-0.98
-2.708e-07,-1.04,-0.98
-2.704e-07,-1.06,-0.98
-2.7e-07,-1.06,-0.98
-2.696e-07,-1.04,-0.96
-2.692e-07,-1.04,-0.96
-2.688e-07,-1.04,-0.96
-2.684e-07,-1.02,-0.98
-2.68e-07,-1.02,-0.98
-2.676e-07,-1,-0.98
-2.672e-07,-1.02,-0.98
-2.668e-07,-1.02,-0.98
-2.664e-07,-1.02,-0.98
-2.66e-07,-1.02,-0.98
-2.656e-07,-1.02,-0.98
-2.652e-07,-1.02,-0.98
-2.648e-07,-1.02,-0.98
-2.644e-07,-1.02,-1
-2.64e-07,-1.02,-1
-2.636e-07,-1.02,-1
-2.632e-07,-1.02,-1.02
-2.628e-07,-1.02,-1.02
-2.624e-07,-1,-1
-2.62e-07,-1,-0.98
-2.616e-07,-1,-0.96
-2.612e-07,-1.02,-0.98
-2.608e-07,-1.02,-0.98
-2.604e-07,-1.02,-1
-2.6e-07,-1.04,-1
